  QueueTimes | ServiceTimes | SojournTimes
       0.094 |        0.412 |        0.507
       0.094 |        0.295 |        0.389
       0.096 |        0.705 |        0.801
       0.083 |        0.895 |        0.978
       0.095 |        0.281 |        0.376
       0.120 |        0.875 |        0.995
       0.081 |        0.197 |        0.278
       0.087 |        0.252 |        0.338
       0.081 |        0.427 |        0.508
       0.081 |        1.003 |        1.084
       0.108 |        0.678 |        0.786
       0.095 |        0.264 |        0.359
       0.093 |        1.777 |        1.871
       0.084 |        0.304 |        0.388
       0.068 |        0.292 |        0.360
       0.085 |        0.381 |        0.466
       0.074 |        0.261 |        0.335
       0.075 |        1.057 |        1.132
       0.096 |        0.404 |        0.500
       0.095 |        0.243 |        0.338
       0.072 |        0.351 |        0.422
       0.110 |        0.295 |        0.405
       0.068 |        0.584 |        0.652
       0.096 |        0.380 |        0.476
       0.095 |        0.655 |        0.750
       0.095 |        0.277 |        0.373
       0.095 |        0.659 |        0.754
       0.072 |        1.563 |        1.636
       0.151 |        1.341 |        1.492
       0.082 |        0.257 |        0.339
       0.069 |        0.249 |        0.319
       0.095 |        0.431 |        0.525
       0.095 |        0.706 |        0.801
       0.096 |        0.531 |        0.628
       0.102 |        0.354 |        0.456
       0.072 |        1.542 |        1.614
       0.508 |        0.703 |        1.211
       0.095 |        1.770 |        1.865
       0.070 |        0.239 |        0.309
       0.094 |        0.477 |        0.571
       0.075 |        0.645 |        0.720
       0.256 |        0.589 |        0.845
       0.072 |        0.315 |        0.387
       0.096 |        1.428 |        1.524
       0.071 |        1.315 |        1.387
       0.074 |        0.274 |        0.347
       0.068 |        0.254 |        0.322
       0.095 |        1.029 |        1.124
       0.094 |        0.428 |        0.523
       0.096 |        0.365 |        0.461
       0.072 |        0.255 |        0.327
       0.097 |        0.420 |        0.516
       0.071 |        0.337 |        0.408
       0.095 |        0.979 |        1.075
       0.070 |        0.191 |        0.261
       0.086 |        1.199 |        1.286
       0.095 |        0.265 |        0.360
       0.096 |        0.811 |        0.907
       0.094 |        0.615 |        0.710
       0.097 |        0.283 |        0.380
       0.093 |        0.270 |        0.363
       0.096 |        0.613 |        0.709
       0.069 |        0.228 |        0.297
       0.096 |        0.644 |        0.740
       0.094 |        0.262 |        0.355
       0.096 |        0.267 |        0.363
       0.094 |        0.883 |        0.978
       0.074 |        0.622 |        0.696
       0.148 |        1.872 |        2.020
       0.095 |        0.779 |        0.874
       0.068 |        0.328 |        0.396
       0.101 |        0.314 |        0.415
       0.096 |        0.324 |        0.419
       0.096 |        0.809 |        0.905
       0.095 |        0.390 |        0.484
       0.073 |        0.271 |        0.344
       0.095 |        0.276 |        0.372
       0.096 |        0.378 |        0.474
       0.071 |        0.617 |        0.688
       0.095 |        0.228 |        0.323
       0.096 |        0.268 |        0.364
       0.096 |        1.693 |        1.789
       0.094 |        0.481 |        0.575
       0.072 |        0.417 |        0.489
       0.096 |        0.349 |        0.445
       0.094 |        1.501 |        1.595
       0.068 |        0.242 |        0.309
       0.095 |        1.142 |        1.237
       0.074 |        0.746 |        0.820
       0.095 |        0.329 |        0.423
       0.082 |        0.585 |        0.667
       0.072 |        0.313 |        0.385
       0.096 |        0.284 |        0.380
       0.095 |        1.018 |        1.113
       0.095 |        0.371 |        0.466
       0.073 |        0.852 |        0.926
       0.082 |        0.287 |        0.369
       0.114 |        1.577 |        1.691
       0.095 |        0.648 |        0.743
       0.073 |        1.072 |        1.145
       0.089 |        0.808 |        0.897
       0.086 |        0.374 |        0.460
       0.095 |        0.437 |        0.532
       0.069 |        0.456 |        0.525
       0.095 |        0.634 |        0.729
       0.097 |        1.111 |        1.208
       0.131 |        0.332 |        0.462
       0.049 |        0.226 |        0.275
       0.090 |        0.405 |        0.494
       0.095 |        0.501 |        0.595
       0.086 |        0.824 |        0.910
       0.069 |        0.406 |        0.476
       0.085 |        0.586 |        0.671
       0.096 |        1.446 |        1.542
       0.095 |        0.649 |        0.743
       0.072 |        1.284 |        1.357
       0.094 |        0.268 |        0.363
       0.089 |        0.533 |        0.623
       0.206 |        0.313 |        0.519
       0.068 |        0.670 |        0.738
       0.092 |        0.290 |        0.382
       0.096 |        0.937 |        1.033
       0.095 |        0.570 |        0.665
       0.174 |        0.256 |        0.430
       0.098 |        0.300 |        0.399
       0.089 |        1.331 |        1.419
       0.086 |        1.429 |        1.515
       0.072 |        0.592 |        0.664
       0.096 |        0.601 |        0.696
       0.095 |        0.365 |        0.460
       0.096 |        0.262 |        0.358
       0.082 |        0.724 |        0.806
       0.095 |        0.416 |        0.511
       0.102 |        0.220 |        0.322
       0.094 |        0.415 |        0.509
       0.068 |        0.549 |        0.617
       0.086 |        0.498 |        0.584
       0.096 |        0.509 |        0.605
       0.095 |        0.636 |        0.731
       0.095 |        0.345 |        0.440
       0.095 |        0.528 |        0.622
       0.096 |        0.986 |        1.082
       0.095 |        0.516 |        0.611
       0.064 |        0.300 |        0.364
       0.095 |        1.026 |        1.121
       0.096 |        1.301 |        1.397
       0.095 |        0.279 |        0.374
       0.094 |        0.679 |        0.773
       0.095 |        0.683 |        0.778
       0.095 |        0.365 |        0.460
       0.096 |        1.165 |        1.261
       0.069 |        0.515 |        0.585
       0.086 |        0.525 |        0.611
       0.096 |        0.523 |        0.619
       0.095 |        0.398 |        0.493
       0.074 |        0.279 |        0.353
       0.094 |        1.290 |        1.384
       0.096 |        0.212 |        0.307
       0.097 |        0.485 |        0.581
       0.068 |        0.241 |        0.309
       0.095 |        0.378 |        0.473
       0.096 |        0.482 |        0.578
       0.095 |        0.397 |        0.492
       0.094 |        0.598 |        0.693
       0.095 |        0.449 |        0.545
       0.095 |        0.431 |        0.526
       0.096 |        0.291 |        0.387
       0.068 |        0.577 |        0.645
       0.085 |        1.158 |        1.243
       0.096 |        0.603 |        0.699
       0.095 |        0.368 |        0.463
       0.073 |        0.451 |        0.524
       0.096 |        0.354 |        0.450
       0.095 |        1.181 |        1.276
       0.096 |        0.264 |        0.361
       0.071 |        0.690 |        0.761
       0.086 |        0.309 |        0.395
       0.087 |        0.242 |        0.330
       0.109 |        0.236 |        0.345
       0.014 |        0.217 |        0.231
       0.095 |        0.283 |        0.377
       0.094 |        0.493 |        0.588
       0.097 |        0.572 |        0.668
       0.067 |        0.608 |        0.675
       0.086 |        0.221 |        0.307
       0.095 |        1.273 |        1.369
       0.086 |        0.222 |        0.309
       0.094 |        0.238 |        0.332
       0.095 |        1.567 |        1.662
       0.095 |        0.617 |        0.713
       0.097 |        0.329 |        0.426
       0.069 |        0.363 |        0.432
       0.079 |        0.248 |        0.327
       0.076 |        0.541 |        0.617
       0.086 |        0.314 |        0.401
       0.164 |        0.411 |        0.575
       0.093 |        0.905 |        0.998
       0.095 |        0.967 |        1.062
       0.095 |        0.367 |        0.462
       0.069 |        0.304 |        0.373
       0.096 |        0.281 |        0.377
       0.095 |        1.447 |        1.541
       0.095 |        0.298 |        0.393
       0.095 |        0.657 |        0.752
       0.095 |        1.374 |        1.469
       0.095 |        0.451 |        0.546
       0.095 |        1.754 |        1.849
       0.069 |        0.245 |        0.314
       0.095 |        0.367 |        0.462
       0.103 |        0.372 |        0.475
       0.095 |        0.237 |        0.332
       0.098 |        0.390 |        0.488
       0.081 |        0.250 |        0.331
       0.072 |        0.279 |        0.351
       0.094 |        0.294 |        0.389
       0.069 |        0.334 |        0.404
       0.086 |        0.224 |        0.310
       0.086 |        0.224 |        0.310
       0.095 |        0.595 |        0.689
       0.095 |        0.273 |        0.368
       0.094 |        1.716 |        1.810
       0.094 |        0.674 |        0.768
       0.094 |        0.265 |        0.358
       0.069 |        0.251 |        0.321
       0.095 |        0.470 |        0.566
       0.096 |        0.440 |        0.536
       0.095 |        0.416 |        0.511
       0.096 |        0.679 |        0.775
       0.096 |        0.325 |        0.421
       0.096 |        0.838 |        0.933
       0.094 |        0.733 |        0.828
       0.070 |        0.598 |        0.668
       0.096 |        0.244 |        0.339
       0.096 |        0.356 |        0.452
       0.096 |        0.360 |        0.456
       0.120 |        0.383 |        0.503
       0.094 |        0.249 |        0.343
       0.094 |        0.781 |        0.875
       0.095 |        0.274 |        0.369
       0.070 |        0.218 |        0.288
       0.087 |        0.211 |        0.298
       0.095 |        0.571 |        0.666
       0.096 |        0.394 |        0.489
       0.095 |        0.261 |        0.356
       0.082 |        0.385 |        0.468
       0.074 |        0.463 |        0.537
       0.095 |        0.358 |        0.453
       0.068 |        0.481 |        0.550
       0.075 |        1.863 |        1.938
       0.075 |        0.333 |        0.408
       0.071 |        0.660 |        0.731
       0.069 |        0.530 |        0.599
       0.094 |        1.376 |        1.470
       0.187 |        1.010 |        1.197
       0.095 |        0.398 |        0.492
       0.068 |        0.222 |        0.290
       0.086 |        0.353 |        0.439
       0.098 |        0.392 |        0.491
       0.092 |        0.211 |        0.303
       0.070 |        1.481 |        1.552
       0.096 |        0.272 |        0.368
       0.098 |        0.281 |        0.379
       0.094 |        1.638 |        1.732
       0.071 |        0.289 |        0.361
       0.089 |        0.301 |        0.390
       0.095 |        0.370 |        0.465
       0.093 |        0.388 |        0.481
       0.089 |        0.295 |        0.384
       0.125 |        0.262 |        0.388
       0.094 |        0.915 |        1.009
       0.068 |        0.339 |        0.407
       0.094 |        0.972 |        1.066
       0.087 |        0.353 |        0.440
       0.107 |        0.582 |        0.689
       0.095 |        0.843 |        0.938
       0.096 |        0.297 |        0.393
       0.096 |        0.541 |        0.637
       0.095 |        1.009 |        1.104
       0.071 |        0.237 |        0.307
       0.105 |        0.261 |        0.365
       0.095 |        0.802 |        0.897
       0.095 |        0.143 |        0.237
       0.096 |        0.564 |        0.660
       0.095 |        1.026 |        1.121
       0.072 |        0.805 |        0.877
       0.094 |        0.851 |        0.945
       0.069 |        0.305 |        0.374
       0.095 |        1.245 |        1.339
       0.095 |        0.655 |        0.750
       0.095 |        0.218 |        0.314
       0.094 |        0.225 |        0.319
       0.097 |        0.339 |        0.436
       0.094 |        0.285 |        0.379
       0.096 |        1.354 |        1.450
       0.069 |        0.765 |        0.834
       0.087 |        0.282 |        0.369
       0.096 |        0.382 |        0.477
       0.094 |        0.413 |        0.507
       0.094 |        1.343 |        1.438
       0.095 |        1.359 |        1.454
       0.068 |        0.484 |        0.552
       0.823 |        0.383 |        1.206
       0.093 |        0.366 |        0.459
       0.488 |        1.528 |        2.016
       0.094 |        0.321 |        0.415
       0.086 |        1.094 |        1.180
       0.095 |        0.258 |        0.353
       0.074 |        1.640 |        1.715
       0.069 |        0.439 |        0.507
       0.072 |        0.349 |        0.421
       0.094 |        0.620 |        0.714
       0.073 |        0.795 |        0.868
       0.095 |        1.144 |        1.240
       0.096 |        0.383 |        0.480
       0.072 |        0.585 |        0.658
       0.095 |        1.424 |        1.519
       0.069 |        0.222 |        0.291
       0.094 |        0.252 |        0.346
       0.095 |        0.274 |        0.369
       0.073 |        0.407 |        0.480
       0.129 |        0.267 |        0.396
       0.095 |        0.957 |        1.052
       0.072 |        0.234 |        0.306
       0.095 |        0.421 |        0.516
       0.068 |        0.236 |        0.303
       0.071 |        0.191 |        0.263
       0.095 |        0.352 |        0.447
       0.072 |        1.075 |        1.147
       0.095 |        0.315 |        0.410
       0.097 |        0.575 |        0.672
       0.071 |        0.515 |        0.587
       0.095 |        0.431 |        0.525
       0.068 |        0.496 |        0.565
       0.097 |        0.809 |        0.905
       0.154 |        1.381 |        1.535
       0.095 |        0.416 |        0.511
       0.112 |        0.848 |        0.960
       0.096 |        0.330 |        0.426
       0.095 |        0.396 |        0.491
       0.070 |        0.348 |        0.418
       0.129 |        0.441 |        0.570
       0.114 |        0.438 |        0.551
       0.087 |        0.234 |        0.321
       0.088 |        0.204 |        0.292
       0.271 |        0.192 |        0.462
       0.086 |        0.455 |        0.542
       0.086 |        0.256 |        0.342
       0.068 |        0.865 |        0.932
       0.086 |        0.453 |        0.539
       0.124 |        0.479 |        0.604
       0.094 |        0.347 |        0.441
       0.123 |        0.353 |        0.476
       0.067 |        0.276 |        0.343
       0.076 |        0.888 |        0.964
       0.092 |        0.903 |        0.994
       0.069 |        0.870 |        0.939
       0.441 |        0.248 |        0.690
       0.095 |        0.258 |        0.353
       0.113 |        0.385 |        0.498
       0.080 |        0.277 |        0.357
       0.068 |        1.079 |        1.147
       0.081 |        0.276 |        0.357
       0.095 |        0.391 |        0.486
       0.068 |        0.750 |        0.818
       0.094 |        1.272 |        1.367
       0.087 |        0.231 |        0.318
       0.254 |        0.308 |        0.562
       0.089 |        1.280 |        1.369
       0.093 |        0.466 |        0.559
       0.072 |        0.279 |        0.351
       0.081 |        0.906 |        0.987
       0.069 |        0.665 |        0.734
       0.093 |        0.491 |        0.584
       0.086 |        0.256 |        0.342
       0.085 |        0.422 |        0.506
       0.244 |        1.199 |        1.444
       0.072 |        1.611 |        1.683
       0.095 |        0.506 |        0.601
       0.094 |        0.363 |        0.456
       0.069 |        0.461 |        0.530
       0.081 |        0.693 |        0.774
       0.073 |        0.316 |        0.388
       0.074 |        0.291 |        0.365
       0.256 |        1.708 |        1.964
       0.073 |        1.130 |        1.204
       0.096 |        0.645 |        0.741
       0.072 |        0.325 |        0.397
       0.070 |        0.243 |        0.313
       0.069 |        1.344 |        1.412
       0.066 |        0.321 |        0.386
       0.068 |        0.335 |        0.403
       0.038 |        0.432 |        0.470
       0.072 |        0.270 |        0.342
       0.097 |        0.257 |        0.354
       0.095 |        0.329 |        0.424
       0.094 |        0.296 |        0.390
       0.069 |        0.299 |        0.368
       0.075 |        0.402 |        0.477
       0.095 |        0.317 |        0.412
       0.095 |        1.395 |        1.489
       0.095 |        0.930 |        1.024
       0.095 |        1.148 |        1.243
       0.095 |        0.279 |        0.374
       0.068 |        0.262 |        0.330
       0.095 |        0.618 |        0.713
       0.095 |        0.202 |        0.297
       0.094 |        0.634 |        0.728
       0.095 |        1.168 |        1.264
       0.100 |        0.529 |        0.628
       0.095 |        0.330 |        0.425
       0.095 |        0.589 |        0.685
       0.071 |        0.315 |        0.386
       0.095 |        0.322 |        0.417
       0.094 |        0.246 |        0.340
       0.096 |        0.332 |        0.428
       0.095 |        0.307 |        0.401
       0.096 |        0.499 |        0.594
       0.076 |        0.460 |        0.536
       0.094 |        0.945 |        1.039
       0.068 |        0.206 |        0.275
       0.094 |        0.202 |        0.296
       0.085 |        0.978 |        1.063
       0.094 |        0.823 |        0.918
       0.094 |        0.288 |        0.382
       0.096 |        1.093 |        1.189
       0.096 |        0.248 |        0.344
       0.095 |        0.960 |        1.056
       0.071 |        0.272 |        0.343
       0.096 |        0.494 |        0.591
       0.095 |        0.450 |        0.545
       0.095 |        1.328 |        1.423
       0.096 |        0.910 |        1.006
       0.095 |        0.647 |        0.742
       0.111 |        0.272 |        0.383
       0.066 |        0.238 |        0.304
       0.085 |        1.481 |        1.567
       0.094 |        0.375 |        0.469
       0.087 |        1.386 |        1.473
       0.075 |        0.322 |        0.397
       0.096 |        0.288 |        0.384
       0.095 |        0.325 |        0.420
       0.096 |        0.516 |        0.613
       0.069 |        0.385 |        0.455
       0.096 |        1.225 |        1.321
       0.104 |        0.302 |        0.406
       0.095 |        0.248 |        0.343
       0.074 |        0.427 |        0.501
       0.095 |        1.245 |        1.340
       0.098 |        0.329 |        0.427
       0.096 |        1.606 |        1.702
       0.069 |        0.313 |        0.382
       0.096 |        0.262 |        0.358
       0.094 |        0.296 |        0.390
       0.094 |        0.777 |        0.872
       0.094 |        0.548 |        0.642
       0.094 |        0.807 |        0.900
       0.095 |        1.242 |        1.337
       0.096 |        0.403 |        0.499
       0.066 |        0.227 |        0.294
       0.087 |        0.866 |        0.952
       0.095 |        0.437 |        0.532
       0.095 |        0.288 |        0.384
       0.110 |        0.281 |        0.391
       0.096 |        0.729 |        0.825
       0.110 |        1.313 |        1.424
       0.096 |        0.560 |        0.656
       0.095 |        0.211 |        0.306
       0.086 |        0.320 |        0.406
       0.068 |        1.201 |        1.269
       0.094 |        0.275 |        0.369
       0.075 |        1.301 |        1.376
       0.095 |        0.283 |        0.378
       0.096 |        0.269 |        0.364
       0.096 |        0.225 |        0.321
       0.095 |        0.334 |        0.428
       0.095 |        0.654 |        0.749
       0.069 |        0.353 |        0.423
       0.090 |        0.812 |        0.902
       0.095 |        0.310 |        0.405
       0.096 |        1.148 |        1.244
       0.096 |        0.576 |        0.672
       0.094 |        1.170 |        1.264
       0.096 |        0.310 |        0.405
       0.096 |        0.255 |        0.351
       0.071 |        0.711 |        0.782
       0.094 |        0.396 |        0.489
       0.086 |        0.446 |        0.532
       0.096 |        0.358 |        0.453
       0.096 |        0.437 |        0.533
       0.096 |        1.522 |        1.618
       0.096 |        0.284 |        0.379
       0.095 |        0.318 |        0.413
       0.133 |        1.100 |        1.233
       0.085 |        1.371 |        1.456
       0.095 |        0.318 |        0.413
       0.095 |        1.608 |        1.704
       0.095 |        0.499 |        0.594
       0.095 |        0.406 |        0.501
       0.047 |        1.522 |        1.570
       0.069 |        0.392 |        0.461
       0.093 |        1.381 |        1.474
       0.096 |        1.305 |        1.401
       0.095 |        0.431 |        0.526
       0.096 |        0.529 |        0.624
       0.095 |        0.267 |        0.362
       0.109 |        0.369 |        0.478
       0.096 |        0.285 |        0.381
       0.069 |        0.388 |        0.457
       0.096 |        0.522 |        0.617
       0.095 |        0.907 |        1.002
       0.096 |        0.376 |        0.472
       0.095 |        0.325 |        0.420
       0.095 |        0.575 |        0.671
       0.094 |        0.314 |        0.408
       0.094 |        0.320 |        0.413
       0.070 |        0.349 |        0.419
       0.080 |        0.962 |        1.043
       0.095 |        1.451 |        1.546
       0.095 |        0.375 |        0.470
       0.095 |        0.273 |        0.368
       0.095 |        0.355 |        0.450
       0.094 |        1.574 |        1.669
       0.598 |        0.829 |        1.428
       0.103 |        0.264 |        0.368
       0.095 |        0.289 |        0.384
       0.095 |        1.261 |        1.356
       0.095 |        0.341 |        0.436
       0.096 |        0.576 |        0.672
       0.069 |        0.287 |        0.355
       0.096 |        0.339 |        0.434
       0.083 |        0.231 |        0.315
       0.096 |        1.171 |        1.267
       0.067 |        1.130 |        1.196
       0.095 |        0.436 |        0.531
       0.096 |        0.321 |        0.417
       0.095 |        0.324 |        0.419
       0.068 |        0.386 |        0.454
       0.097 |        0.461 |        0.558
       0.068 |        0.228 |        0.297
       0.068 |        0.454 |        0.522
       0.095 |        1.013 |        1.108
       0.086 |        0.270 |        0.356
       0.089 |        0.610 |        0.699
       0.095 |        0.323 |        0.418
       0.094 |        0.379 |        0.473
       0.096 |        0.260 |        0.356
       0.093 |        1.654 |        1.747
       0.662 |        0.326 |        0.988
       0.088 |        0.221 |        0.310
       0.095 |        0.495 |        0.590
       0.094 |        1.646 |        1.740
       0.095 |        0.631 |        0.727
       0.075 |        0.304 |        0.379
       0.074 |        1.114 |        1.188
       0.095 |        0.327 |        0.422
       0.084 |        0.371 |        0.454
       0.095 |        1.674 |        1.769
       0.095 |        0.350 |        0.445
       0.077 |        0.311 |        0.388
       0.095 |        1.088 |        1.183
       0.074 |        0.393 |        0.467
       0.065 |        0.684 |        0.750
       0.094 |        0.563 |        0.658
       0.072 |        0.284 |        0.356
       0.094 |        0.263 |        0.357
       0.071 |        0.555 |        0.626
       0.094 |        1.020 |        1.114
       0.069 |        0.240 |        0.309
       0.096 |        1.500 |        1.597
       0.072 |        0.596 |        0.668
       0.071 |        0.787 |        0.859
       0.094 |        1.008 |        1.102
       0.121 |        0.477 |        0.598
       0.064 |        0.251 |        0.315
       0.094 |        0.352 |        0.447
       0.068 |        0.209 |        0.277
       0.113 |        1.715 |        1.828
       0.082 |        0.538 |        0.620
       0.071 |        0.152 |        0.223
       0.093 |        0.239 |        0.332
       0.089 |        0.254 |        0.342
       0.094 |        0.380 |        0.473
       0.094 |        1.248 |        1.342
       0.069 |        0.667 |        0.736
       0.088 |        0.621 |        0.709
       0.095 |        0.496 |        0.591
       0.095 |        0.371 |        0.466
       0.095 |        0.441 |        0.537
       0.101 |        0.795 |        0.896
       0.095 |        0.472 |        0.567
       0.096 |        0.279 |        0.376
       0.072 |        0.257 |        0.328
       0.095 |        0.174 |        0.269
       0.089 |        1.120 |        1.209
       0.094 |        0.758 |        0.851
       0.095 |        0.558 |        0.653
       0.089 |        0.261 |        0.350
       0.079 |        0.261 |        0.340
       0.095 |        0.258 |        0.353
       0.097 |        0.244 |        0.341
       0.084 |        0.235 |        0.319
       0.097 |        0.503 |        0.599
       0.094 |        0.355 |        0.449
       0.095 |        0.605 |        0.700
       0.081 |        1.110 |        1.191
       0.110 |        0.446 |        0.556
       0.097 |        0.246 |        0.343
       0.068 |        0.689 |        0.757
       0.094 |        0.303 |        0.396
       0.095 |        0.311 |        0.407
       0.087 |        1.449 |        1.536
       0.096 |        0.254 |        0.350
       0.095 |        0.471 |        0.566
       0.081 |        1.470 |        1.551
       0.105 |        1.471 |        1.575
       0.067 |        0.218 |        0.285
       0.117 |        0.857 |        0.974
       0.086 |        0.948 |        1.034
       0.097 |        0.540 |        0.636
       0.097 |        0.304 |        0.401
       0.099 |        0.833 |        0.932
       0.097 |        0.779 |        0.876
       0.096 |        1.434 |        1.530
       0.069 |        0.244 |        0.314
       0.111 |        0.296 |        0.406
       0.095 |        0.256 |        0.351
       0.077 |        1.408 |        1.485
       0.097 |        0.269 |        0.366
       0.095 |        0.379 |        0.474
       0.096 |        1.692 |        1.788
       0.075 |        0.383 |        0.458
       0.071 |        0.271 |        0.342
       0.095 |        0.868 |        0.963
       0.096 |        0.739 |        0.835
       0.073 |        0.303 |        0.376
       0.053 |        0.527 |        0.580
       0.077 |        0.327 |        0.404
       0.148 |        0.275 |        0.423
       0.073 |        1.072 |        1.145
       0.066 |        0.401 |        0.467
       0.058 |        0.387 |        0.445
       0.069 |        0.621 |        0.690
       0.083 |        0.314 |        0.397
       0.068 |        0.275 |        0.343
       0.070 |        0.557 |        0.627
       0.067 |        0.282 |        0.349
       0.067 |        0.714 |        0.781
       0.066 |        0.224 |        0.290
       0.067 |        0.383 |        0.450
       0.068 |        1.001 |        1.069
       0.067 |        0.546 |        0.612
       0.068 |        0.692 |        0.759
       0.066 |        1.169 |        1.235
       0.065 |        0.259 |        0.324
       0.069 |        0.780 |        0.849
       0.064 |        0.877 |        0.941
       0.065 |        0.386 |        0.451
       0.070 |        0.277 |        0.347
       0.068 |        0.735 |        0.802
       0.068 |        0.753 |        0.820
       0.115 |        0.335 |        0.449
       0.071 |        0.353 |        0.423
       0.068 |        0.261 |        0.329
       0.068 |        0.514 |        0.582
       0.072 |        1.029 |        1.101
       0.073 |        0.262 |        0.334
       0.070 |        0.581 |        0.651
       0.069 |        0.233 |        0.301
       0.112 |        0.675 |        0.787
       0.072 |        0.287 |        0.359
       0.073 |        1.229 |        1.302
       0.067 |        0.289 |        0.356
       0.087 |        0.259 |        0.346
       0.068 |        0.392 |        0.460
       0.069 |        0.555 |        0.623
       0.094 |        0.755 |        0.849
       0.097 |        0.252 |        0.349
       0.080 |        0.321 |        0.401
       0.072 |        0.529 |        0.601
       0.069 |        0.321 |        0.391
       0.079 |        0.258 |        0.338
       0.096 |        0.537 |        0.633
       0.095 |        0.966 |        1.061
       0.072 |        1.436 |        1.509
       0.874 |        0.249 |        1.123
       0.256 |        1.278 |        1.534
       0.073 |        0.679 |        0.753
       0.069 |        0.257 |        0.326
       0.039 |        0.442 |        0.480
       0.361 |        0.634 |        0.995
       0.097 |        1.261 |        1.358
       0.071 |        1.188 |        1.260
       0.170 |        0.284 |        0.454
       0.069 |        1.421 |        1.490
       0.072 |        0.355 |        0.427
       0.069 |        0.632 |        0.702
       0.066 |        0.224 |        0.290
       0.097 |        0.428 |        0.524
       0.097 |        0.255 |        0.352
       0.073 |        0.369 |        0.442
       0.095 |        0.427 |        0.522
       0.072 |        0.294 |        0.366
       0.072 |        1.566 |        1.638
       0.072 |        0.769 |        0.841
       0.072 |        0.434 |        0.507
       0.096 |        0.701 |        0.796
       0.082 |        0.280 |        0.362
       0.072 |        0.836 |        0.908
       0.096 |        1.464 |        1.560
       0.072 |        0.468 |        0.540
       0.071 |        0.520 |        0.591
       0.070 |        1.040 |        1.110
       0.072 |        0.489 |        0.561
       0.096 |        0.300 |        0.396
       0.096 |        0.298 |        0.394
       0.072 |        1.041 |        1.113
       0.096 |        1.392 |        1.489
       0.072 |        0.267 |        0.339
       0.095 |        0.604 |        0.699
       0.068 |        0.242 |        0.311
       0.096 |        0.515 |        0.610
       0.096 |        0.508 |        0.604
       0.096 |        0.359 |        0.456
       0.071 |        1.353 |        1.424
       0.095 |        0.262 |        0.357
       0.074 |        0.996 |        1.070
       0.095 |        0.476 |        0.571
       0.069 |        0.143 |        0.212
       0.095 |        0.254 |        0.349
       0.095 |        0.298 |        0.393
       0.097 |        0.251 |        0.348
       0.173 |        0.206 |        0.379
       0.095 |        0.851 |        0.946
       0.069 |        1.371 |        1.440
       0.192 |        1.042 |        1.234
       0.069 |        0.528 |        0.597
       0.073 |        0.522 |        0.594
       0.095 |        0.255 |        0.350
       0.096 |        0.349 |        0.445
       0.095 |        0.756 |        0.851
       0.095 |        1.102 |        1.197
       0.072 |        0.200 |        0.272
       0.101 |        0.520 |        0.621
       0.071 |        0.502 |        0.573
       0.084 |        0.917 |        1.000
       0.105 |        0.586 |        0.691
       0.095 |        1.760 |        1.855
       0.562 |        0.276 |        0.838
       0.096 |        1.185 |        1.281
       0.095 |        0.304 |        0.399
       0.094 |        0.374 |        0.468
       0.068 |        0.310 |        0.378
       0.069 |        0.423 |        0.492
       0.096 |        0.437 |        0.533
       0.096 |        0.219 |        0.315
       0.096 |        0.866 |        0.961
       0.096 |        0.278 |        0.374
       0.096 |        1.162 |        1.258
       0.095 |        0.503 |        0.597
       0.094 |        0.172 |        0.266
       0.069 |        0.237 |        0.306
       0.087 |        0.610 |        0.697
       0.087 |        0.451 |        0.537
       0.096 |        1.800 |        1.896
       0.096 |        0.506 |        0.602
       0.096 |        0.848 |        0.944
       0.095 |        0.424 |        0.518
       0.069 |        0.270 |        0.339
       0.095 |        0.940 |        1.034
       0.095 |        0.492 |        0.588
       0.096 |        0.400 |        0.496
       0.353 |        1.157 |        1.511
       0.096 |        0.554 |        0.650
       0.097 |        0.345 |        0.442
       0.096 |        0.445 |        0.541
       0.073 |        0.352 |        0.426
       0.085 |        0.244 |        0.329
       0.098 |        0.566 |        0.664
       0.141 |        0.333 |        0.474
       0.072 |        0.567 |        0.639
       0.097 |        0.631 |        0.728
       0.108 |        0.914 |        1.021
       0.094 |        0.585 |        0.679
       0.093 |        1.241 |        1.335
       0.096 |        0.563 |        0.659
       0.095 |        0.501 |        0.596
       0.072 |        0.229 |        0.300
       0.095 |        0.752 |        0.848
       0.096 |        0.530 |        0.625
       0.093 |        0.839 |        0.933
       0.096 |        1.111 |        1.207
       0.107 |        0.269 |        0.377
       0.086 |        0.284 |        0.370
       0.096 |        0.325 |        0.421
       0.096 |        0.579 |        0.674
       0.096 |        1.524 |        1.620
       0.097 |        0.360 |        0.456
       0.096 |        0.786 |        0.882
       0.095 |        1.283 |        1.379
       0.069 |        0.585 |        0.654
       0.095 |        1.480 |        1.575
       0.095 |        0.388 |        0.483
       0.094 |        0.304 |        0.398
       0.084 |        0.917 |        1.001
       0.096 |        0.566 |        0.662
       0.094 |        0.532 |        0.627
       0.070 |        0.376 |        0.446
       0.115 |        1.282 |        1.397
       0.096 |        0.505 |        0.600
       0.111 |        1.067 |        1.178
       0.265 |        0.408 |        0.673
       0.076 |        0.430 |        0.506
       0.094 |        0.222 |        0.316
       0.070 |        0.247 |        0.317
       0.076 |        1.856 |        1.932
       0.095 |        0.371 |        0.466
       0.096 |        0.781 |        0.876
       0.076 |        1.378 |        1.454
       0.095 |        0.761 |        0.856
       0.073 |        0.243 |        0.316
       0.088 |        0.400 |        0.488
       0.068 |        0.368 |        0.436
